"","K225","K040","K041","K221","K042","K043","K044","K045","K046","K047","K049","K053","K054","K055","K057","K056","K058","K059","K060","K061","K062","K063","K064","K208","K065","K066","K067","K068","K069","K070","K071","K072","K073","K074","K075","K200","K076","K077","K078","K214","K079","K080","K081","K082","K083","K084","K085","K211","K086","K087","K088","K089","K090_3","K090_1","K090_2","K091","K092","K093","K094","K095","K096","K097","K098","K099","K100","K101","K102","K103","K104","K105","K106","K226","K138","K130","K118","K110","K132","K113","K114","K119","K115","K120","K174","K121","K133","K131","K149","K150","K153","K134","K154","K155","K167","K107","K108","K156","K157","K158","K122","K123","K135","K171","K151","K143","K152","K139","K141","K172","K116","K124","K125","K202","K159","K111","K144","K142","K126","K173","K145","K146","K168","K177","K140","K148","K169","K117","K160","K147","K109","K127","K217","K128","K161","K112","K212","K136","K137","K176","K162","K163","K129","K166","K164","K170","K205","K165"
"1999/2/9",0,0,0,0,0,0,0,0,0,0,0,0,0,1324467,0,19178,0,585397,0,0,0,0,0,0,0,130348,0,0,0,0,0,0,0,0,0,0,184987,0,0,0,0,0,3630,0,0,0,0,0,16631,0,0,0,0,157466,0,4570264,0,22501,0,0,0,0,0,0,0,0,308422,0,0,0,0,0,0,0,0,0,0,0,498680,0,0,0,0,0,26106,0,0,0,0,0,0,12188,0,0,462703,0,0,0,0,0,0,0,0,0,16524,0,0,0,0,0,6716,0,0,0,17040,7222,10037,0,0,125765,0,0,116436,0,0,0,0,0,0,0,0,0,29147,0,0,0,0,0,0,0,12580,0,0,0,0,0
"1999/3/10",0,0,0,0,0,38341,0,0,0,0,0,0,0,3048444,0,0,0,3519912,0,0,0,0,0,0,0,391043,0,0,0,0,0,0,0,0,0,0,1252222,0,0,0,0,0,101632,0,0,0,0,0,107322,0,0,0,0,236199,0,5907598,0,90005,0,0,0,0,0,0,0,0,3539,0,0,0,0,0,0,0,0,1657,0,0,4916791,0,0,0,0,0,0,0,0,0,0,0,0,48752,0,0,203138,0,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,9052,0,0,0,33855,0,94657,93777,0,471619,0,0,698614,0,0,0,0,0,0,0,0,0,82319,38492,0,0,0,0,0,0,37739,0,0,0,0,0
"1999/4/7",0,0,0,0,0,12780,0,0,0,0,0,0,0,1902021,0,1072560,0,429166,118629,0,130343,0,3191,0,0,234626,0,0,0,0,0,34067,0,0,0,0,668800,0,0,0,0,0,10889,0,0,0,0,0,1180307,0,0,0,0,196832,0,4088539,0,135007,0,0,0,0,0,0,0,0,15083,0,0,0,0,0,0,0,0,4972,0,0,390147,1129,0,0,0,0,0,184353,0,0,0,0,0,0,0,0,778694,4198,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,0,0,0,0,104274,0,199005,0,0,231522,0,0,0,0,0,0,0,0,0,0,0,0,163606,38492,0,0,0,0,0,0,50319,0,31484,9276,0,0
"1999/5/12",0,0,0,0,0,0,0,0,0,0,0,0,0,1107341,0,326024,0,193503,118629,0,0,0,3191,0,0,39104,0,0,0,0,0,0,0,0,0,0,3173245,0,0,0,0,0,10889,16631,0,0,0,0,340162,0,0,0,0,0,0,510975,0,67504,0,0,0,0,0,0,0,0,4832,0,0,0,0,0,0,26929,0,11600,0,0,0,0,0,0,0,0,0,921763,0,0,0,41203,0,0,0,0,1303467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6132,0,0,0,80068,10833,252716,0,0,368720,0,0,174654,0,0,0,0,0,0,0,0,0,287234,48114,0,0,0,0,0,0,31449,0,55097,0,0,0
"1999/6/9",0,0,0,0,0,0,0,0,0,0,0,0,0,482019,0,268491,0,182209,0,0,60516,0,0,0,0,0,0,0,0,0,0,59247,0,0,0,0,412664,0,0,0,0,0,18149,66525,0,0,0,0,431374,0,0,0,0,0,0,3470586,0,22501,0,0,0,0,0,216215,0,0,19566,0,0,0,0,0,0,8357,0,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17467,0,0,0,220066,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,0,12188,0,47607,0,0,120048,0,0,174654,0,0,0,0,0,0,0,0,0,64300,38492,0,0,0,0,0,0,12580,0,7871,0,0,0
"1999/7/7",0,0,0,0,0,0,0,0,0,0,0,0,0,104220,0,747573,60883,104659,0,0,60516,0,0,0,0,0,0,0,0,0,0,71096,0,0,0,0,28460,0,0,0,0,0,3630,0,0,0,0,0,33263,0,0,0,0,0,0,318810,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,51013,0,0,0,0,0,78318,184353,0,0,2116,0,157200,0,0,0,863335,2099,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,1168,0,0,0,15404,43332,24693,0,0,42874,0,0,349307,0,0,0,0,53216,0,0,0,0,151741,19246,0,0,221098,0,0,0,6290,0,15742,0,0,0
"1999/8/11",0,0,0,0,0,0,0,0,0,0,0,0,0,104220,0,1188862,0,170915,0,213407,27931,0,0,0,0,0,0,0,0,0,0,48878,0,0,0,0,56919,0,0,0,0,0,0,0,0,947988,0,0,0,0,0,0,0,39366,0,995788,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,1857,0,0,0,0,854992,0,0,0,0,0,156637,368705,0,0,0,0,0,0,0,0,16928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,12696,0,0,0,0,8575,0,0,0,0,0,0,0,0,0,0,0,0,33900,105852,0,0,0,0,0,0,6290,0,7871,0,0,0
"1999/9/8",0,0,0,0,0,6390,0,0,0,0,0,0,0,521102,0,1814728,273974,330536,118629,0,134998,0,0,0,0,0,0,0,0,0,0,57765,0,0,0,0,71149,0,0,0,0,0,0,0,0,598729,0,0,57949,0,0,0,0,0,0,4627167,0,45002,0,0,0,0,0,216215,0,0,4565,0,0,0,0,0,0,0,0,0,0,109987,551255,0,0,0,0,0,78318,368705,0,0,2116,0,69867,0,0,0,16928,0,0,0,0,13041,0,0,0,0,7857,0,0,0,0,0,1460,0,0,0,0,32499,4116,0,0,77174,0,0,0,0,0,0,0,0,0,0,0,0,78818,134720,0,0,0,0,0,0,12580,0,0,0,0,0
"1999/10/13",0,0,0,0,0,19171,0,0,0,0,0,0,1069642,0,0,507963,0,446106,1542173,0,27931,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,0,0,0,0,0,0,25408,0,0,1031145,0,0,33263,0,0,0,0,0,0,1844115,0,22501,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,181149,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,0,4198,0,0,0,0,0,0,0,0,7857,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,174654,0,0,0,0,106432,0,0,0,0,16139,28869,0,0,0,0,0,0,6290,0,0,0,0,0
"1999/11/10",0,0,0,0,0,0,0,0,0,0,0,0,356547,52110,0,0,0,299287,2372574,0,125687,0,0,0,0,0,0,0,0,0,0,23699,0,0,0,0,0,0,0,0,0,0,0,0,0,49894,0,0,74581,0,0,0,0,0,0,1252983,0,0,0,1337421,0,0,0,0,0,0,17437,0,0,0,0,0,0,0,0,0,0,0,387805,7900,0,0,0,0,156637,0,0,0,2116,0,0,0,0,0,84641,4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14892,0,0,0,8125,32499,12639,0,0,68599,0,0,349307,0,0,0,0,0,0,0,0,0,143118,67360,0,0,0,0,0,0,0,0,0,0,0,0
"1999/12/8",0,0,0,0,0,159754,0,0,0,0,0,0,1426189,13028,0,282748,0,1914305,1186287,0,111722,0,3191,0,0,0,104256,0,0,0,0,39991,0,0,0,0,14230,0,0,0,0,0,39927,0,0,16631,0,0,132009,0,0,0,0,0,0,1582768,0,0,0,0,0,0,0,0,0,0,4957,0,0,0,0,0,0,0,0,0,0,0,149656,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253922,0,0,0,0,0,0,0,0,0,31429,40468,0,0,0,0,9636,0,0,0,2708,10833,24693,0,0,34300,0,0,0,0,0,0,0,53216,0,0,0,0,181882,38492,0,0,0,0,0,2116,37739,0,39355,0,0,0
"2000/1/12",0,0,0,0,0,25561,0,0,0,0,0,0,0,0,0,0,0,5345563,0,0,41896,0,0,0,0,0,0,0,0,0,0,34067,0,0,0,0,170758,0,95673,0,0,0,112521,0,0,0,0,0,73018,0,0,0,0,0,0,1372748,0,0,0,0,0,0,0,0,0,0,41822,0,0,0,0,0,0,6500,0,0,0,0,187135,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423204,6297,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,5548,0,0,0,95810,0,59369,0,0,274397,0,0,0,0,0,0,0,0,0,0,0,0,76681,28869,0,0,0,0,0,6348,18870,0,39355,0,0,0
"2000/2/9",0,0,0,0,0,0,0,0,0,0,0,0,0,78165,0,301926,0,4047355,355886,0,18620,0,0,0,0,0,0,0,0,0,0,23699,0,0,0,0,128068,0,0,0,0,0,108891,16631,0,0,0,0,106281,0,0,0,0,78733,0,849392,0,22501,0,0,0,0,0,0,0,0,6522,0,0,0,0,0,0,14857,2708,1657,0,0,524968,2257,0,0,0,0,0,0,0,0,0,20601,0,0,0,0,355491,2099,0,0,0,0,0,0,0,0,7857,0,0,0,0,0,2628,0,0,0,23529,0,147547,0,0,94324,0,0,174654,0,0,0,0,0,0,0,0,0,91457,19246,0,0,0,0,0,0,12580,0,31484,0,0,0
"2000/3/8",0,0,0,0,0,6390,0,0,0,0,0,0,356547,364771,0,0,0,0,0,106703,37241,0,0,0,0,78209,0,0,0,0,0,53322,0,0,0,0,284596,0,0,0,0,0,112521,16631,0,16631,0,0,197493,0,0,0,0,511763,0,665104,0,22501,0,0,0,0,0,0,0,0,4345,0,0,0,0,0,0,47358,2708,3314,0,0,945046,24827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727910,0,0,0,0,0,0,0,0,0,0,16187,0,0,0,0,11680,0,0,0,16251,0,155751,0,0,188648,0,0,0,0,0,0,0,0,0,0,0,0,73438,67360,0,0,0,0,0,4232,12580,0,70839,0,0,0
"2000/4/12",0,0,0,0,0,21301,0,0,0,0,0,0,0,0,0,11143965,0,286880,197714,0,23275,0,0,0,0,0,0,0,0,0,0,49372,0,0,0,0,640341,0,0,0,0,0,266178,27719,0,0,0,0,161972,0,0,0,0,65611,0,904515,0,37502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61906,0,0,0,0,518201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818193,0,0,0,0,38037,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,6127,0,63313,0,0,500202,0,0,0,0,0,0,0,0,0,0,0,0,23767,32076,0,0,0,0,0,7053,31449,0,65592,0,0,0
"2000/5/10",0,0,0,0,0,63902,0,0,0,0,0,0,0,0,0,263544,0,99530,988572,0,0,0,5318,0,0,0,0,0,0,0,0,19749,0,0,0,0,1446696,0,0,0,0,0,145188,0,0,0,0,0,93977,0,0,0,0,0,0,1062821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134645,24827,0,0,0,797993,0,0,0,0,12002,0,0,22570,0,0,68672,0,0,0,0,338563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,181972,0,36592,0,0,414453,0,0,0,0,0,0,0,0,0,0,0,0,117761,96229,0,0,0,0,0,3527,31449,0,0,0,0,0
"2000/6/7",0,0,0,0,0,10650,0,0,0,0,0,0,0,43425,0,5282881,0,1946688,988572,0,108619,0,21272,0,0,0,0,0,0,0,0,135774,0,0,0,0,4766982,0,0,0,0,0,108891,0,0,27719,0,0,0,0,0,0,0,196832,0,3432551,0,37502,251944,0,0,0,0,0,0,0,82613,0,0,0,0,0,0,43334,2257,0,0,0,0,0,0,0,0,0,0,3687052,0,0,0,34336,0,0,0,0,141068,6997,0,0,0,0,0,0,0,0,0,0,13489,0,0,0,2433,0,0,0,12131,0,7787,0,0,114332,0,0,0,0,0,0,0,0,0,0,0,0,105448,80191,0,0,0,0,0,0,20966,0,39355,0,0,0
"2000/7/12",0,8269,0,0,0,44731,0,0,0,0,0,0,0,0,0,1204641,0,2028654,9134408,0,74481,0,15954,0,0,0,0,0,0,0,0,71096,0,0,0,0,2305227,0,47836,0,0,0,43556,16631,0,0,0,0,56386,0,0,0,0,0,0,2719186,0,45002,0,0,0,0,0,0,0,0,51633,0,0,0,0,0,0,0,0,6629,0,0,1745642,0,0,0,0,0,0,368705,0,0,8464,0,0,0,0,0,33856,6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,0,0,0,29115,0,2336,0,0,8575,0,0,0,0,0,0,0,532162,0,0,0,0,175987,57737,0,0,0,0,0,6348,18870,0,7871,0,0,0
"2000/8/9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598250,0,1246978,12456011,0,41896,0,0,0,0,0,0,0,0,0,0,20736,0,0,0,0,128068,0,0,0,0,0,36297,0,0,0,0,0,16631,0,0,0,0,275565,0,1632193,0,0,0,0,0,127609,0,0,0,0,987,0,0,0,0,0,0,0,0,0,20601,0,777952,0,0,0,0,0,0,184353,0,0,0,0,0,0,0,0,101569,4198,2336,0,0,0,0,0,0,0,0,8094,16187,0,0,0,1168,0,0,0,0,0,584,0,0,60024,0,0,698614,0,0,0,0,0,0,0,0,0,97685,57737,0,0,0,0,0,0,6290,0,23613,0,0,0
"2000/9/13",0,0,0,0,0,0,0,0,0,0,0,0,0,39083,0,1684020,0,451397,2847088,0,204824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21778,0,0,0,0,0,57428,0,0,0,0,78733,0,1183188,0,22501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554118,0,0,0,0,0,0,184353,0,0,2116,0,0,0,0,0,389347,4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,0,0,0,0,0,292,0,0,17150,0,0,611287,0,0,0,0,212865,0,0,0,0,110324,28869,0,0,0,0,0,10580,6290,0,15742,0,0,0
"2000/10/11",0,0,0,0,0,12780,0,0,0,0,0,0,0,26055,0,1913374,0,211916,711772,0,144308,0,0,0,0,0,0,0,0,0,0,17774,0,0,0,0,42689,0,0,0,0,0,0,0,0,765043,0,0,0,0,0,0,0,0,0,2241049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179811,0,0,0,0,0,0,184353,0,0,2116,41203,104800,16251,0,0,186210,8396,0,0,0,6521,0,0,0,0,0,0,64748,0,0,0,0,0,0,0,0,0,20870,0,0,0,0,0,349307,0,0,0,0,0,0,0,0,0,74802,48114,0,0,0,0,0,0,18870,0,47226,0,0,0
"2000/11/8",0,4135,0,0,0,6390,0,0,0,0,0,0,0,0,0,373786,0,1103026,0,0,139653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47836,0,0,0,3630,0,0,66525,0,0,8055,0,0,0,0,0,0,1788106,0,0,0,0,0,255218,0,0,0,0,0,0,0,0,0,0,0,3714,0,0,0,0,106711,0,0,0,0,0,0,0,0,0,0,0,87334,0,0,0,118497,10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,1354,0,15267,0,0,85749,0,0,174654,0,0,0,0,0,0,0,0,0,97943,19246,0,0,0,0,0,0,18870,0,23613,0,0,0
"2000/12/13",0,12404,0,0,0,12780,0,0,0,0,0,0,0,0,0,0,0,992372,0,0,46551,0,0,0,0,0,0,0,0,0,0,17774,0,0,0,0,0,0,0,0,29341,0,18149,83157,0,0,0,0,0,0,0,0,0,0,0,4360169,0,45002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263915,0,0,0,0,0,0,0,0,0,0,0,104800,0,0,0,84641,4198,0,0,0,0,0,0,0,0,23572,0,8094,0,0,0,8468,0,0,0,3676,0,9052,0,0,51449,0,0,0,0,0,73325,0,0,0,0,0,0,133980,0,0,0,221098,0,0,0,37739,0,47226,0,0,0
"2001/1/10",0,8269,0,0,0,44731,0,0,0,0,0,0,0,0,0,5692546,0,1521051,0,0,41896,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,0,0,47836,0,0,0,10889,66525,0,0,0,0,0,0,0,0,0,0,0,12796901,0,22501,0,0,0,0,0,0,0,0,123918,0,0,0,0,0,0,0,0,0,0,0,12113822,0,0,0,0,0,78318,0,0,0,0,0,174667,0,0,0,67713,2099,0,0,7008,0,0,0,0,0,0,0,0,0,0,0,22776,0,0,0,47423,0,54103,0,0,94324,0,0,0,0,0,0,0,0,0,0,0,0,99049,0,0,0,0,0,10502,0,12580,0,204646,0,0,0
"2001/2/7",0,8269,0,0,0,44731,0,0,0,0,0,0,0,0,0,9031892,0,1615897,0,0,46551,0,0,0,0,0,0,0,0,0,0,8887,0,0,0,0,28460,0,0,0,29341,0,14519,49894,0,0,0,0,80552,0,0,0,0,0,0,4026633,0,22501,151166,0,0,0,0,0,0,0,59008,0,0,0,0,0,0,26000,0,0,0,0,2612606,0,0,0,0,0,78318,0,0,0,0,0,17467,0,0,0,440132,0,0,0,0,19562,0,0,0,0,15714,0,8094,0,0,0,19856,0,0,0,14705,0,103115,0,0,137198,0,0,0,0,0,0,0,0,0,0,0,0,37401,28869,0,0,0,0,10502,0,6290,0,110194,0,0,0
"2001/3/7",0,4135,0,0,0,146974,0,0,0,0,0,0,0,0,0,10194858,0,1218949,0,0,74481,0,3191,0,0,0,0,0,0,0,0,22217,0,0,0,0,341515,0,0,0,0,0,25408,49894,0,0,0,0,193325,0,0,0,0,0,0,3258321,0,67504,75583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39001,12188,3314,0,0,1496301,0,0,0,0,0,0,0,0,0,0,0,139734,0,0,0,287778,2099,0,0,1752,61947,0,0,0,0,15714,0,56655,0,0,0,4088,0,0,0,27087,0,139659,0,0,154348,0,0,0,0,0,0,0,53216,0,0,0,0,28520,9623,0,0,0,0,7001,0,6290,0,110194,0,0,0
"2001/4/11",0,66028,0,0,0,41999,0,0,0,0,0,0,0,1963541,0,221475,0,340879,0,0,8630,0,5342,0,0,0,0,0,0,0,0,38056,348457,0,0,0,3015892,0,0,0,0,0,9828,0,0,0,0,0,677297,0,0,0,0,0,0,1727696,0,77821,0,0,0,0,0,0,0,0,37175,0,0,0,0,0,0,114093,0,2232,0,0,64259,0,0,0,0,0,0,117237,0,0,0,0,0,0,0,0,171503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4842,0,0,0,0,0,121590,0,0,830707,0,0,0,0,0,29855,0,0,31314,0,0,0,221814,64094,0,0,0,0,0,0,32344,0,10512,0,0,0
"2001/5/9",0,12381,0,0,0,0,0,0,0,0,0,0,0,2828435,0,812075,0,852198,0,0,155345,0,5342,0,0,15475,0,0,0,0,0,431300,290381,0,0,0,8545028,0,0,0,0,0,0,0,189573,14980,0,0,199277,0,0,0,0,435002,0,245709,0,77821,0,0,0,0,0,0,0,0,9294,6269,0,0,0,0,0,21227,0,22321,0,0,0,0,0,0,0,0,0,39079,0,0,0,0,6619,0,0,0,147003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152528,0,0,116299,0,0,0,0,0,0,0,0,20876,0,0,0,219063,38457,0,10530,0,0,0,0,16847,0,21023,4936,0,0
"2001/6/13",0,0,0,0,0,2520,0,0,0,0,0,0,128219,673214,0,126385,0,3102001,0,0,403897,0,0,0,0,0,0,0,0,0,0,548004,34846,0,0,0,980165,0,0,0,29473,0,38330,41651,81245,26965,0,0,54684,0,0,0,0,0,0,515534,0,93385,0,0,0,0,0,0,0,0,37175,0,0,0,0,0,0,17512,0,0,0,0,35707,0,0,0,0,0,0,0,0,0,0,0,5296,6609,0,0,14700,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,0,0,1601,0,54268,0,0,79748,0,0,0,0,0,17913,0,0,0,0,0,0,93779,46148,0,0,0,0,0,0,3179,0,31535,0,0,0
"2001/7/11",0,1780,0,0,0,0,0,0,0,0,0,0,0,112202,0,42128,0,159077,0,0,1726,0,0,0,0,0,0,0,0,0,0,38056,5808,0,0,0,8377,0,0,0,9824,0,983,0,5416,0,0,0,3646,0,0,0,0,0,0,544632,0,0,0,0,0,0,0,0,0,0,668,0,0,29842,0,0,0,531,0,446,0,0,17350,0,0,0,0,0,0,453317,0,0,0,0,8385,2754,0,0,2450,1004,0,0,0,0,3375,0,0,0,0,0,0,0,0,0,1356,0,0,0,0,0,533,0,0,13291,0,0,0,0,0,59709,0,18205,0,0,0,0,14422,110242,0,0,0,0,0,0,330,0,0,0,0,173558
"2001/8/8",0,0,0,0,0,5040,0,0,0,0,0,0,128219,126228,0,635257,0,812251,492845,0,119098,0,0,0,0,0,0,0,0,0,0,129390,0,0,0,0,75397,0,0,0,0,0,0,10413,64996,53929,0,0,10937,0,0,0,0,0,0,741867,0,46693,143783,0,0,0,0,0,0,0,0,8106,0,6688,0,0,0,9552,1598,0,0,17913,8563,0,0,0,0,0,0,23447,0,0,0,0,0,0,0,0,95552,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,0,0,0,0,0,6917,0,0,49842,0,0,0,0,0,0,0,0,0,0,0,0,52383,123061,0,0,0,0,0,0,330,0,0,0,0,0
"2001/9/12",0,0,0,0,0,0,0,0,0,0,7412,0,0,140253,0,1007969,0,1022638,0,0,0,0,0,0,0,0,0,0,0,0,0,279076,0,0,0,0,251324,0,0,0,0,0,0,34709,162491,3745093,0,0,130257,0,0,0,0,0,0,278353,0,0,0,0,0,0,0,0,0,0,0,0,0,4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36696,0,0,0,0,0,0,0,1099,0,0,0,0,0
"2001/11/7",0,0,0,0,0,5880,0,0,6510,0,0,0,0,388033,0,85923,0,1450512,1273184,102773,169153,0,0,0,0,0,0,0,0,0,0,88797,23230,0,0,0,150795,0,0,0,0,0,12777,3471,5416,278635,0,0,72666,0,0,0,0,174001,0,1029596,0,15564,47928,0,0,0,0,0,0,0,33912,0,0,0,0,0,0,0,4742,0,0,0,13527,0,0,0,0,41702,0,31263,0,0,0,1941,0,0,0,2001,22050,0,0,0,5018,2007,0,0,0,0,0,0,2652,0,0,0,775,0,0,0,2135,0,12417,0,0,26583,0,0,10327,0,0,11942,0,27307,4175,0,0,0,31883,15383,0,0,0,0,0,0,2120,0,4205,987,0,0
"2001/12/12",0,0,0,0,0,22679,0,0,0,0,0,0,128219,855543,0,44295,0,4260990,0,0,269265,0,0,0,0,0,0,0,0,0,0,220724,34846,0,0,0,351854,0,0,0,0,0,0,0,162491,0,0,0,157046,0,0,0,0,913504,0,1643051,0,233463,0,0,0,0,0,0,0,0,60582,0,0,0,0,0,0,6368,0,0,0,0,71414,0,0,0,0,62553,0,46895,0,0,0,0,0,0,0,0,66151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5230,0,0,0,1601,0,17034,0,0,0,0,0,7745,0,0,0,0,0,0,0,0,0,257286,0,0,0,0,0,0,0,13048,0,12614,0,0,0
"2002/1/9",0,0,0,0,0,2520,0,0,19529,0,0,0,0,2636755,0,0,0,2624770,0,0,144989,0,0,0,0,0,0,0,0,0,0,372947,209074,0,0,0,678576,0,0,0,0,0,0,10413,503722,0,0,0,298486,0,0,0,0,130501,0,1060131,0,0,143783,0,0,0,0,0,0,0,28485,0,0,0,0,0,0,31840,7521,1339,0,0,41519,0,0,0,0,0,0,23447,0,0,0,0,0,0,0,0,235205,0,0,0,18066,0,0,0,0,15912,0,0,31823,0,0,0,1162,0,0,0,4002,0,67617,0,0,19937,0,0,0,0,0,53738,0,0,0,0,0,0,76180,46148,0,0,0,0,0,0,3509,0,63070,2962,0,0
"2002/2/13",0,25353,0,0,0,0,0,0,0,0,0,0,0,2664806,0,344517,0,4071020,0,0,172606,0,0,0,0,0,0,0,0,0,0,1471493,58076,0,0,0,5277811,0,14900,0,0,0,29485,0,758291,14980,0,0,1724068,0,0,0,0,1740008,0,788565,0,0,0,0,0,0,0,0,0,0,25635,11525,0,0,0,0,0,42453,54866,4464,0,0,103798,0,0,0,0,0,0,78158,0,0,0,0,0,0,0,0,98002,10036,0,0,0,0,0,0,0,0,0,0,79558,0,0,0,5811,0,0,0,0,0,117294,0,0,166141,0,0,0,0,0,0,0,0,0,0,0,0,89701,0,0,0,0,0,0,0,10598,0,168187,0,0,0
"2002/3/13",0,0,0,0,0,16800,0,0,0,0,0,0,0,2875186,0,0,0,2272528,0,0,51782,0,10684,0,0,0,0,0,0,0,0,342503,0,0,0,0,5822348,0,29799,0,0,0,73712,17354,352064,0,0,0,4183188,0,0,0,0,2392510,0,1296375,0,0,479278,0,0,0,0,0,0,0,28597,27021,0,0,0,0,0,185733,65040,2232,0,0,34599,0,0,25091,0,0,0,0,0,0,0,0,0,0,0,0,245005,0,0,0,0,0,0,0,0,0,0,13260,0,0,0,0,16463,0,0,0,9339,0,76418,0,0,681180,0,0,0,0,0,0,0,0,31314,0,3298,0,98354,12819,0,0,0,0,0,0,0,0,73582,0,0,74079
"2002/4/10",0,0,0,0,0,8400,0,0,0,5665,0,0,0,233755,0,130882,0,568132,0,0,0,0,6410,0,0,0,0,0,0,0,0,608893,0,0,0,0,29488724,0,0,0,0,0,0,34709,216654,4494,0,0,325643,0,0,0,0,2610011,0,978147,0,0,143783,0,0,141449,0,0,0,0,37552,15211,0,0,0,0,0,6368,0,0,0,0,136343,0,0,0,0,0,0,0,39491,0,0,0,0,0,0,0,392008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,58557,0,0,7748,0,0,0,0,0,0,0,0,0,0,0,0,135771,51275,0,0,0,0,94097,0,1099,0,63070,0,0,0
"2002/5/8",0,0,0,0,0,0,0,0,0,0,0,0,0,182329,0,84257,0,568132,0,0,20713,0,10684,0,0,0,0,0,0,0,0,304447,0,0,0,0,1457681,0,0,0,0,0,0,0,48747,4494,0,0,78154,0,0,0,0,0,0,716768,0,46693,0,0,0,0,0,0,0,0,18025,9127,0,0,0,0,0,26533,37316,1339,0,0,46746,0,0,0,0,125106,0,0,0,0,0,19412,0,0,0,0,171503,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,5811,0,0,0,5870,0,12067,0,0,9684,0,0,0,0,0,0,0,0,0,0,0,0,185705,23074,0,0,0,0,62731,0,330,0,117731,0,0,0
"2002/6/12",0,0,0,0,0,0,0,0,0,5665,0,0,0,182329,42851,0,0,852198,369634,0,46603,0,0,0,0,0,0,0,0,0,0,129390,0,0,0,0,1457681,0,4470,0,0,0,6880,0,178740,4494,0,0,117232,0,0,0,0,0,0,1436881,0,0,47928,0,0,0,0,0,0,0,133215,37648,0,0,0,0,0,2123,3761,0,0,0,160690,0,0,0,0,104255,0,0,3949,0,0,0,0,0,0,0,29401,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4792,0,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,83220,23074,0,0,0,0,31366,0,330,0,12614,0,0,0
