"","Date","Station","K001","K002","K003","K178","K005","K215","K216","K006","K009","K010","K181","K182","K004","K011","K007","K012","K013","K183","K223","K031","K184","K188","K032","K033","K185","K186","K034","K035","K036","K187","K037","K038","K039","K023","K024","K017","K026","K027","K028","K029","K014","K019","K191","K016","K021","K018","K022","K015","K225","K040","K041","K221","K042","K043","K044","K045","K046","K047","K049","K053","K054","K055","K057","K056","K058","K059","K060","K061","K062","K063","K064","K208","K065","K066","K067","K068","K069","K070","K071","K072","K073","K074","K075","K200","K076","K077","K078","K214","K079","K080","K081","K082","K083","K084","K085","K211","K086","K087","K088","K089","K090.3","K090.1","K090.2","K091","K092","K093","K094","K095","K096","K097","K098","K099","K100","K101","K102","K103","K104","K105","K106","K226","K138","K130","K118","K110","K132","K113","K114","K119","K115","K120","K174","K121","K133","K131","K149","K150","K153","K134","K154","K155","K167","K107","K108","K156","K157","K158","K122K175","K123","K135","K171","K151","K143","K152","K139","K141","K172","K116","K124","K125","K202","K159","K111","K144","K142","K126","K173","K145","K146","K168","K177","K140","K148","K169","K117","K160","K147","K109","K127","K217","K128","K161","K112","K212","K136","K137","K176","K162","K163","K129","K166","K164","K170","K205","K165"
"359","1998/11/11",3,962471,0,5131,0,0,0,0,0,19931,16314,0,0,0,20879,813583,0,0,0,0,0,0,0,0,0,0,0,252263,0,662896,0,547011,0,6929,0,51100,0,174226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,0,0,0,0,0,0,0,412539,0,263544,0,494424,395429,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,0,66545,0,0,0,0,0,138595,0,0,0,0,65611,0,1169019,0,37502,0,0,0,0,0,0,0,0,8259,0,0,0,0,0,0,0,0,0,0,61104,115040,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56427,0,0,0,0,0,0,0,0,0,28214,53957,0,0,0,0,1947,0,0,0,4514,54166,34296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26899,48114,0,0,0,0,0,0,10483,0,13118,0,0,0
"360","1998/12/09",3,0,0,44951,0,0,0,0,0,0,0,0,0,0,263076,325433,0,0,0,0,0,0,0,0,0,0,0,825590,0,2470159,0,22635,0,0,0,6132,0,27876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38341,0,0,0,0,0,0,0,2006241,0,423781,0,1759206,118629,53352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32667,0,0,0,0,0,73539,0,0,0,0,314931,0,3199011,0,0,0,0,0,0,0,0,0,0,9531,0,0,0,0,0,0,0,0,0,0,0,729021,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,101569,0,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,2628,0,0,0,15404,0,37040,0,0,68599,0,0,0,0,0,0,0,0,0,0,0,0,175268,9623,0,0,221098,0,0,0,50319,0,0,0,0,0
"361","1999/01/13",3,0,0,36946,0,0,0,0,23562,0,0,0,0,0,216098,1139016,0,0,0,0,0,0,0,0,168515,0,0,1953895,0,889676,0,0,0,0,0,6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19171,0,0,0,0,0,0,356547,2097434,0,474379,0,4799880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483813,0,0,0,0,0,29038,0,0,0,0,0,157217,0,0,0,0,433031,0,6688326,0,112506,75583,0,0,0,0,0,0,0,37998,0,0,0,0,0,0,3714,0,0,0,0,1396617,0,0,0,0,0,0,0,0,0,0,0,17467,8125,0,0,287778,0,0,0,15113,0,0,0,0,0,16928,24281,0,0,0,0,6132,0,0,0,16251,54166,41155,0,0,34300,0,0,0,0,0,0,0,106432,0,0,0,0,116219,9623,0,0,0,0,0,0,31449,0,0,0,0,0
"362","1999/02/09",3,0,0,7389,0,0,0,0,23562,0,0,0,0,0,479174,0,0,0,0,0,0,0,0,0,393201,0,0,587086,0,805942,0,0,0,693,0,63661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,0,0,0,0,0,0,0,1124711,0,0,0,1567961,0,0,0,0,0,0,0,52139,0,0,0,0,0,0,0,0,0,0,441124,0,0,0,0,0,9679,0,0,0,0,0,22175,0,0,0,0,354298,0,1135217,0,37502,0,0,0,0,0,0,0,0,142984,0,0,0,0,0,0,8667,0,552,0,0,345120,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,502202,0,0,0,0,3260,0,0,0,0,0,0,0,0,0,0,4672,0,0,0,25843,3611,32420,0,0,40016,0,0,0,0,0,0,0,88694,0,0,0,0,23767,19246,0,0,0,0,0,0,10483,0,0,3092,0,1806
"363","1999/03/10",3,38499,0,36946,0,0,0,0,0,0,0,0,0,0,776701,0,0,0,0,0,0,0,0,0,176060,0,0,357755,0,1632817,0,0,0,0,0,0,0,97566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83072,0,0,0,0,0,0,356547,2644591,0,0,0,9072714,0,0,0,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,3415151,0,0,0,0,0,0,0,0,0,0,0,530641,0,0,0,0,866061,0,3638904,0,112506,0,0,0,0,0,0,0,0,4306,0,0,0,0,0,0,26000,0,8286,0,0,520283,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,626341,0,0,0,0,0,0,0,0,0,23572,8094,0,0,0,0,6424,0,0,0,14896,10833,82310,0,0,42874,0,0,698614,0,0,0,0,106432,0,0,0,0,96063,9623,0,0,0,0,0,0,44029,0,0,0,0,0
"364","1999/04/07",3,0,3927,6773,0,0,0,0,0,0,0,0,0,0,335109,162717,0,0,0,0,0,0,0,0,10061,0,0,1967655,0,544272,0,248984,0,0,0,0,0,190983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172535,0,0,0,0,0,0,0,2449178,0,2137581,0,1784426,0,0,46551,0,0,0,0,78209,0,0,0,0,0,16293,0,0,0,0,3059406,0,0,0,0,0,43556,0,0,0,0,0,1685740,0,0,0,0,787328,0,3637903,0,22501,0,0,0,0,0,0,0,0,4953,0,0,0,0,0,0,62215,0,3314,0,0,1196989,2257,19349,0,0,0,0,184353,0,0,0,0,0,0,0,0,727910,8396,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,24528,0,0,0,36541,0,150495,0,0,557368,0,0,0,0,0,0,0,0,0,0,0,0,262655,125098,0,0,0,0,0,0,100638,0,39355,0,0,0
"365","1999/05/12",3,0,3142,35373,0,0,0,0,0,4983,0,0,0,920,93956,0,0,0,0,0,0,0,0,0,108151,0,0,3151000,0,334937,0,124492,0,0,0,0,0,272832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172535,0,0,0,0,0,0,0,468991,0,874546,0,485635,0,0,18620,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,7356805,0,0,0,0,0,61705,33263,0,0,0,0,1227596,0,0,0,0,78733,0,5369206,0,67504,0,0,0,0,0,0,0,0,13341,0,0,0,0,0,0,0,0,4972,0,0,115040,1129,0,0,0,0,78318,184353,0,0,0,0,0,0,0,0,846407,6297,0,0,0,0,0,0,0,8094,0,8094,0,0,0,0,0,0,0,0,29189,0,45855,0,0,68599,0,0,1397228,0,0,0,0,0,0,0,0,0,242587,76983,0,0,0,0,0,0,25160,0,39355,0,0,0
"366","1999/06/09",3,423487,26703,49261,0,0,0,0,0,17938,0,0,0,0,53242,2603466,0,0,0,0,0,0,0,32652,42757,0,0,4279306,0,1967754,0,118833,0,7795,0,0,0,0,0,0,0,0,0,0,0,0,0,60997,0,0,0,0,0,0,38341,0,0,0,0,0,0,0,364771,0,744737,0,1039033,118629,0,251375,0,0,0,0,0,0,0,0,0,0,19255,0,0,0,0,2376376,0,0,0,0,0,32667,0,0,0,0,0,1085448,0,0,0,0,0,0,4903304,0,67504,0,0,0,0,0,0,0,0,60832,0,0,0,0,0,0,1857,0,0,0,0,408106,6771,0,0,0,0,234955,368705,0,0,0,0,17467,0,0,0,287778,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7008,0,0,0,21983,0,45563,0,0,102899,0,0,174654,0,0,0,0,0,0,0,0,0,170350,105852,0,0,0,0,0,0,31449,0,15742,18552,0,0
"367","1999/07/07",3,1116467,0,202658,0,0,0,0,0,25661,646702,0,0,0,0,6671382,0,0,0,0,0,0,0,10884,47788,0,0,3577555,0,2417825,0,234861,0,11173,0,0,0,0,0,0,0,0,0,0,269085,0,0,162659,0,0,0,0,0,0,12780,0,0,0,0,0,0,0,651377,0,1454438,0,334675,118629,53352,181549,0,3191,0,0,0,0,0,0,0,0,109606,0,0,0,0,42689,0,143509,0,0,0,21778,0,0,33263,0,0,122391,0,0,0,0,39366,0,39277,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,22286,0,0,0,0,50232,0,0,0,0,0,0,0,0,0,2116,20601,0,0,0,0,643269,0,0,0,0,0,0,0,0,0,55001,97122,0,0,0,0,5840,0,0,0,0,0,37040,0,0,111474,0,0,349307,0,0,0,0,0,0,0,0,0,134454,38492,0,0,442196,0,0,0,12580,0,23613,0,0,0
"368","1999/08/11",3,384989,0,89493,0,0,0,0,0,15944,141930,0,0,0,3132,325433,0,0,0,0,0,0,0,0,12576,0,0,233917,0,157002,0,255306,0,8834,0,0,0,20907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312661,0,1394553,273974,296654,355886,53352,60516,0,0,0,0,0,0,215673,0,0,0,17774,0,0,0,0,0,0,47836,0,0,0,10889,0,0,582098,0,0,33263,0,0,0,0,0,0,632792,0,0,0,0,0,255218,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,330805,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203138,14693,0,0,0,0,0,0,0,0,47143,8094,0,0,0,2628,876,0,0,0,0,10833,28809,0,0,51449,0,0,0,0,0,0,0,0,0,0,0,0,30400,9623,0,0,0,0,0,0,0,0,0,0,0,0
"369","1999/09/08",3,230993,70685,174059,0,0,0,0,0,28650,1282941,0,0,0,37582,325433,0,0,0,0,0,0,0,0,15091,0,0,0,0,219802,0,406751,0,13771,0,0,0,209071,0,0,0,0,0,0,174197,0,0,0,0,0,0,0,0,0,12780,0,0,0,0,0,19426,0,286606,0,2501378,121766,289500,118629,0,344477,0,0,0,0,0,0,107836,0,0,0,31104,0,0,0,0,0,0,47836,0,0,0,10889,0,0,2827334,0,0,57428,0,0,0,0,39366,0,3261165,0,0,0,0,0,127609,0,0,0,0,9781,0,0,0,0,0,0,0,0,1657,0,183312,393791,0,0,0,0,0,0,0,0,0,0,0,17467,0,0,0,50784,35683,0,0,0,0,0,0,0,0,47143,16187,0,0,0,2336,4672,0,0,0,0,0,0,0,0,60024,0,0,0,0,0,0,0,106432,0,0,0,0,75317,67360,0,0,0,0,0,0,0,0,0,18552,0,0
"370","1999/10/13",3,1693950,23562,32490,0,0,0,0,0,36373,151718,0,0,0,62637,976300,0,0,0,0,0,0,0,0,85515,0,0,0,0,4636781,0,2217690,0,8315,0,0,0,341482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30572,63902,0,0,0,0,0,0,3208925,299633,0,597617,0,527436,711772,0,339822,0,0,0,0,0,0,0,0,0,0,5925,0,0,0,0,99609,0,0,0,0,0,25408,16631,0,7600538,0,0,99788,0,0,0,0,39366,0,2378581,0,22501,0,0,0,2615989,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0,320655,10157,0,0,0,0,0,184353,0,0,4232,0,0,0,0,0,50784,10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,0,0,0,0,0,32924,0,0,197223,0,0,0,0,0,36662,0,372513,0,0,0,0,58405,48114,0,0,0,0,0,2116,0,0,0,9276,0,0
"371","1999/11/10",3,423487,0,14811,0,0,0,0,0,8720,4894,0,0,0,56373,2928899,0,0,0,0,0,0,0,72560,55333,0,0,0,0,1590950,0,1567813,0,20007,0,0,0,181195,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,0,0,83072,0,0,0,0,0,0,356547,625322,0,1571304,0,1311592,13760927,160055,246720,0,0,0,0,0,0,0,0,0,0,63690,0,0,0,0,0,0,47836,0,0,0,36297,0,0,166314,0,0,123954,0,0,0,0,118099,0,1620416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448708,0,0,0,0,0,0,0,0,0,2116,0,0,4063,0,0,33856,14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19856,0,0,0,10955,32499,41155,0,0,248672,0,0,174654,0,0,36662,0,53216,0,0,0,0,178640,28869,0,0,0,0,0,2116,37739,0,0,18552,0,0
"372","1999/12/08",3,0,0,25941,0,0,0,0,0,7474,29365,0,0,0,43846,1789883,0,0,0,0,0,0,0,39908,40242,0,0,0,0,3077232,0,172553,0,2598,0,0,0,223949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95853,0,0,0,0,0,0,356547,573212,0,762047,0,0,5694177,53352,595852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241907,0,0,0,0,0,79853,16631,0,33263,0,0,163188,0,0,0,0,275565,0,4619609,0,0,0,0,0,0,0,0,0,0,21687,0,0,0,0,0,0,3714,0,0,0,0,748281,2257,0,0,0,0,0,184353,0,0,0,0,0,0,0,0,33856,10495,0,0,0,0,0,0,0,8094,31429,0,0,0,0,0,12848,0,0,0,3676,0,37040,0,0,102899,0,0,174654,0,0,0,0,0,0,0,0,0,151225,48114,0,0,0,0,0,0,18870,0,7871,18552,0,0
"373","2000/01/12",3,38499,0,21810,0,0,0,0,0,997,19577,0,0,0,31319,1789883,0,0,0,0,0,0,0,166887,218818,0,0,0,0,2145689,0,58715,0,0,0,0,0,146350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38341,0,0,0,0,0,0,0,299633,0,115067,0,30332249,355886,0,27931,0,0,0,0,0,0,107836,0,0,0,60728,0,0,0,0,113838,0,47836,0,29341,0,98002,16631,0,116420,0,0,105760,0,0,0,0,354298,0,1115121,0,22501,0,0,0,0,0,0,0,0,2608,0,0,0,0,0,0,12072,2708,1657,0,0,52575,6771,0,0,0,0,0,184353,0,0,0,0,0,0,0,0,101569,4198,0,0,0,0,0,0,0,0,7857,0,0,0,0,0,15768,0,0,0,78553,0,57617,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,147982,38492,0,0,0,0,0,0,25160,0,7871,18552,0,0
"374","2000/02/09",3,230993,11781,14165,0,0,0,0,0,1744,0,0,0,0,25055,650867,0,0,0,0,0,0,0,50792,70424,0,0,0,0,1611883,0,4194,0,0,0,0,0,123071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65138,0,95890,0,34924342,237257,0,4655,0,0,0,363316,0,208513,0,0,0,0,39991,0,0,0,0,213447,0,47836,0,0,0,112521,0,0,33263,0,0,238290,0,0,0,0,39366,0,668284,0,45002,0,0,0,0,0,0,0,0,5832,0,0,0,0,0,0,17643,0,0,0,0,58561,9028,0,0,0,0,0,0,0,0,0,20601,0,4063,0,0,186210,0,0,0,0,0,0,0,0,0,7857,8094,0,0,0,0,584,0,0,0,58378,0,86426,0,0,128623,0,0,0,192326,0,0,0,106432,0,0,0,0,99564,0,0,0,0,0,0,6348,0,0,0,37103,0,0
"375","2000/03/08",3,0,70685,10905,0,0,0,0,0,0,197622,0,0,0,50110,162717,0,0,0,0,0,0,0,94328,140848,0,0,123838,0,324470,0,92267,0,3897,0,13642,0,454721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31951,0,0,0,0,0,0,713095,26055,0,500276,0,31971555,593143,0,27931,0,3191,0,363316,0,208513,0,0,0,0,45916,0,0,0,0,184987,0,0,0,29341,0,50816,0,0,83157,0,0,456301,0,0,0,0,157466,0,164598,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,0,0,52001,0,9943,0,0,227998,2257,0,0,0,0,0,184353,0,0,0,20601,0,8125,0,0,423204,2099,0,0,0,0,0,0,0,0,0,24281,0,0,0,0,3796,0,0,0,42031,0,276032,0,0,205797,0,0,0,0,0,0,0,0,0,0,0,0,91199,67360,0,0,0,0,0,4232,18870,0,0,0,0,0
"376","2000/04/12",3,0,0,0,0,0,0,0,0,2907,16314,0,0,0,0,0,17312,0,0,0,0,0,0,102793,586868,0,0,275197,0,226780,0,132809,0,0,0,0,0,136416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42601,0,0,0,0,0,0,0,1519880,0,603019,0,3999655,2768002,0,131894,0,0,0,0,0,0,0,0,0,0,44435,0,0,0,0,758923,0,159454,0,0,0,127040,27719,0,83157,0,0,991337,0,0,0,0,262443,0,2879238,0,37502,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,581913,2257,8286,0,0,897677,0,161244,0,0,0,0,307254,0,71472,0,103007,0,0,0,0,818193,13993,0,0,0,0,0,0,0,0,0,40468,40468,0,0,0,6813,0,0,22096,0,0,72210,0,0,285830,0,0,0,0,0,0,244416,88694,0,0,0,0,183443,16038,0,0,368497,0,0,21160,73382,0,78710,0,0,0
"377","2000/05/10",3,0,0,13342,0,0,0,0,0,0,8157,0,0,0,0,0,0,0,0,0,0,0,0,24187,364696,0,0,435728,0,471005,0,90869,0,0,0,0,0,152562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53251,0,0,0,0,0,0,0,260551,0,259625,0,2629655,2768002,0,519819,0,10636,0,0,0,0,0,0,0,0,44435,0,0,0,0,5620770,0,0,0,0,0,217782,27719,0,83157,0,0,218278,0,0,0,0,0,0,1507862,0,37502,0,557259,0,0,0,0,0,0,9617,0,0,0,0,0,0,38691,0,22096,0,0,133780,0,0,0,0,0,0,921763,0,18808,0,34336,0,0,0,0,902834,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,0,11048,24263,0,43938,0,0,171498,0,0,0,0,0,0,61104,0,0,0,0,0,306395,80191,0,0,0,0,0,7053,83865,0,26237,0,0,0
"378","2000/06/07",3,0,0,71839,0,0,0,0,0,0,24471,0,0,766,0,0,0,271194,0,0,0,0,0,0,188636,0,0,0,0,244225,0,27960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650,0,0,0,0,0,0,0,238838,0,1116488,0,4092436,4152004,0,240513,0,10636,0,0,0,0,0,0,0,0,130836,0,0,0,0,1399263,0,79727,0,0,0,411366,0,0,0,0,0,161104,0,0,0,0,0,0,3121175,0,0,0,0,0,0,0,0,0,0,21868,0,0,0,0,0,0,20119,0,2762,0,0,0,0,0,0,0,0,0,307254,0,0,3527,34336,0,0,0,0,253922,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28227,0,0,0,0,0,13673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250324,80191,0,0,0,0,0,3527,31449,0,26237,0,0,0
"379","2000/07/12",3,0,0,75944,0,0,0,0,0,24913,293648,0,0,766,0,1898361,1358,0,0,0,0,0,0,24187,0,0,0,0,0,0,0,13980,0,0,0,0,0,23230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650,0,0,0,0,0,0,0,65138,0,287669,0,3321405,6920006,0,178445,0,0,0,0,0,0,179727,0,0,0,12343,0,0,0,0,687774,0,0,0,0,0,6050,0,0,0,0,0,80552,0,0,0,0,65611,0,7569155,0,150008,0,0,0,0,0,0,0,0,2065,0,0,0,0,0,0,12381,0,0,0,61104,872691,0,0,0,0,0,0,0,0,1881,17633,0,0,0,0,0,56427,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,0,487,0,0,57166,0,0,727723,0,0,0,0,0,0,0,0,0,305625,16038,0,0,0,0,0,0,94348,0,0,0,0,0
"380","2000/08/09",3,423487,0,0,0,0,0,0,0,15944,773274,0,0,0,0,650867,0,0,0,0,0,0,0,0,0,0,0,0,0,83734,0,79022,0,0,0,0,0,13938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39083,0,4245529,316253,1090731,355886,0,79137,0,0,0,0,0,0,0,0,0,0,39991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82115,0,0,0,0,0,0,703283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347983,0,0,0,0,0,0,737410,0,4514,0,20601,0,20313,0,0,67713,0,0,0,0,0,0,0,0,0,7857,0,97122,0,0,0,1460,0,0,0,0,0,584,0,0,77174,0,0,349307,0,0,0,0,159649,0,0,0,0,83940,9623,0,0,0,0,0,0,12580,0,23613,0,0,0
"381","2000/09/13",3,384989,0,60345,0,0,0,0,0,16941,2821039,0,0,3679,0,1952600,0,0,0,0,0,0,0,0,0,0,0,82559,0,1015277,0,129951,0,0,0,0,0,48783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390,0,0,0,0,0,0,0,182386,0,1027821,0,344566,118629,0,148963,0,0,0,0,0,0,0,0,0,0,10368,0,0,0,0,28460,0,0,0,0,0,29038,0,0,16631,0,0,32221,0,0,0,0,0,0,301508,0,22501,0,0,0,127609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340956,0,0,0,0,0,0,0,0,5643,4232,0,0,16251,0,0,33856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29115,0,4116,0,0,0,0,0,1309901,0,0,0,0,0,0,0,0,0,112460,28869,0,0,0,0,0,0,6290,0,7871,0,0,0
"382","2000/10/11",3,692979,0,75739,0,0,0,0,0,23917,391531,0,0,11037,0,2766183,2037,0,0,0,0,0,0,0,17606,0,0,0,0,1036211,0,1316577,0,1039,0,0,0,111504,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,0,70292,0,0,0,0,0,0,0,234496,0,1242029,0,1427961,0,160055,297926,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,0,0,0,0,0,0,10889,16631,0,3193224,0,0,32221,0,0,0,0,0,0,1786468,0,0,75583,0,0,127609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36662,1662615,0,0,0,0,0,0,0,0,0,0,0,0,73127,0,0,16928,6297,1168,0,0,0,0,0,0,0,31429,0,105216,0,0,0,876,0,0,0,7279,0,5868,0,0,85749,0,0,174654,0,0,0,0,0,0,0,0,0,97427,19246,0,0,0,0,0,0,6290,0,15742,0,0,0
"383","2000/11/08",3,846975,0,4926,0,0,0,0,0,25910,53836,0,0,2529,0,10576581,0,0,0,0,0,0,0,65304,243969,0,0,0,0,2124755,0,1472679,0,2338,0,0,0,69690,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,0,12780,0,0,0,0,0,0,0,208441,0,354608,0,2588948,118629,0,93102,0,0,0,0,0,0,0,0,0,0,2962,0,0,0,0,28460,0,0,0,0,0,7259,33263,0,299365,0,0,48331,0,0,0,0,0,0,2372396,0,0,75583,0,0,382828,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,20601,0,110615,0,0,0,0,0,0,0,0,0,2116,0,0,4063,0,0,33856,14693,0,0,0,0,0,0,0,0,23572,0,0,0,0,0,2336,0,0,0,0,0,26445,0,0,0,0,0,349307,0,0,0,0,0,0,0,0,0,90941,48114,0,0,0,0,0,0,50319,0,7871,9276,0,0
"384","2000/12/13",3,577483,0,25862,0,0,0,0,0,0,0,0,0,0,0,3579766,815,0,0,0,0,0,0,0,155939,0,0,0,0,648940,0,92267,0,0,0,0,0,34845,0,109465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121413,0,0,0,0,0,0,0,416881,0,537663,0,2970089,0,0,167583,0,0,0,0,0,0,0,0,0,0,5925,0,0,0,0,14230,0,0,0,0,0,3630,49894,0,0,0,0,8055,0,0,0,0,39366,0,4706962,0,112506,453498,0,0,127609,0,0,0,165896,0,0,0,0,0,0,0,7429,0,0,20601,0,74698,0,0,0,0,0,0,0,0,0,0,0,17467,0,0,0,84641,2099,0,0,0,0,0,0,0,0,78572,0,97122,0,0,0,6132,0,0,0,69480,0,20231,0,0,51449,0,0,0,0,0,0,0,0,0,0,0,0,78302,38492,0,0,0,0,0,0,0,0,94452,0,0,0
"385","2001/01/10",3,115497,0,33251,0,0,0,0,0,0,9788,0,0,2759,0,2766183,0,0,0,0,0,0,0,7256,158454,0,0,27520,0,743141,0,96461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108633,0,0,0,0,0,0,0,2318902,0,153423,0,1717769,0,53352,148963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32667,66525,0,16631,0,0,120828,0,0,0,0,0,0,20222609,0,90005,226749,0,0,0,0,0,0,0,94412,0,0,0,0,0,0,26000,0,0,0,0,15201684,0,0,0,0,0,0,0,0,7900,0,0,69867,0,0,0,186210,0,0,0,4672,9781,0,0,0,0,55001,0,186151,0,0,0,30368,0,0,0,62127,0,54312,0,0,171498,0,0,174654,0,0,183312,0,0,0,0,0,0,113566,96229,0,0,0,0,0,0,18870,0,236130,0,0,0
"386","2001/02/07",3,192494,0,50493,0,0,0,0,0,0,0,0,0,0,0,650867,2444,0,0,0,0,0,0,7256,72939,0,0,399035,0,0,0,62909,0,0,0,0,0,172794,0,0,0,0,0,0,0,0,0,0,0,0,16539,0,0,0,6390,0,0,0,0,0,0,0,1732663,0,115067,0,1884628,0,0,214134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156528,0,0,0,0,0,21778,16631,0,33263,0,0,322208,0,0,0,0,0,0,4886669,0,0,75583,0,0,0,0,216215,0,0,90873,0,0,0,0,0,0,68715,0,0,0,0,3824171,0,0,0,0,3601,78318,2949641,0,6771,0,0,0,0,0,0,406275,0,0,0,0,71728,0,0,0,0,31429,0,80935,0,0,0,33288,0,0,0,14705,0,104382,0,0,145773,0,0,0,0,0,109987,0,0,0,0,0,0,37659,28869,0,0,0,0,0,0,6290,0,133807,0,0,0
"387","2001/03/07",3,256659,0,6158,0,0,0,0,0,0,0,0,0,0,0,542389,0,0,0,0,0,0,0,12093,146717,0,0,0,0,0,0,0,0,0,0,0,0,75787,0,0,0,0,0,0,0,0,0,0,0,0,34456,0,0,0,181055,0,0,0,0,0,0,0,1823856,0,863006,0,5670277,0,0,93102,0,5318,0,0,0,0,0,0,0,0,9874,0,0,0,0,711490,0,0,0,0,0,42347,27719,0,55438,0,0,496737,0,0,0,0,0,0,14362582,0,37502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60358,15799,0,0,0,427366,0,32249,0,0,0,0,4916069,0,0,0,0,0,0,0,0,648912,0,0,0,0,65207,0,0,0,0,0,0,0,0,0,0,11193,0,0,0,18381,0,192601,0,0,57166,0,0,0,0,0,0,0,0,0,0,0,0,29601,96229,0,0,0,0,0,14106,20966,0,65592,0,0,0
"388","2001/04/11",3,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,240991,0,0,0,0,0,0,0,0,0,0,0,0,0,215434,0,224161,0,0,0,0,0,62726,0,0,0,0,0,0,0,0,0,0,0,0,13334,0,0,0,0,0,0,0,0,0,0,0,1215526,0,0,0,3863298,0,0,155345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8545028,0,0,0,0,0,294849,0,0,0,0,0,984304,0,0,0,0,0,0,1655258,0,0,0,0,0,0,0,0,0,0,22527,10128,0,0,0,0,0,42453,0,22321,0,0,64907,0,0,0,0,0,0,156316,236949,0,0,0,0,0,0,0,0,0,0,0,20073,0,0,0,0,0,0,0,0,0,0,15055,1937,0,0,0,0,0,49671,0,0,299055,0,0,0,0,0,0,0,0,20876,0,0,0,213731,51275,0,0,0,0,0,0,21196,0,84094,0,0,84662
